timestamp:integer,:START_ID,relation:TYPE,:END_ID
279549852,1007927008,guarantees,1003471820
279549856,1001649023,guarantees,1012553680
279549857,1005027749,guarantees,1011519605
279549860,1005151916,guarantees,1003654511
279549861,1000382703,guarantees,1004666059
279549863,1001649023,guarantees,1005947327
279549864,1000786132,guarantees,1002964442
279549866,1001845455,guarantees,1010957555
279549867,1001889745,guarantees,1012043293
279549870,1010877718,guarantees,1011445296
279549872,1009155886,guarantees,1011798809
279549873,1003092528,guarantees,1002793278
279549874,1005729476,guarantees,1011276070
279549875,1004828603,guarantees,1011815677
279549876,1005501840,guarantees,1012052608
279549878,1005880952,guarantees,1011866263
279549879,1004208862,guarantees,1011971121
279549880,1004845747,guarantees,1007763664
279549881,1006509001,guarantees,1006509001
279549885,1002894992,guarantees,1011658661
279549886,1005091531,guarantees,1011952118
279549887,1004093260,guarantees,1012611860
279549892,1008081830,guarantees,1012096590
279549894,1009132965,guarantees,1002386934
279549897,1010974900,guarantees,1003363590
279549898,1008865258,guarantees,1002043359
279549899,1010766083,guarantees,1011581731
279549900,1005221714,guarantees,1011304084
279549901,1005162357,guarantees,1004978861
279549902,1008081830,guarantees,1002348396
279549908,1006208706,guarantees,1011210468
279549909,1008620474,guarantees,1005394345
279549910,1011071393,guarantees,1010766626
279549911,1006740900,guarantees,1006740900
279549913,1009355254,guarantees,1008142660
279549914,1010449891,guarantees,1012802951
279549915,1011035668,guarantees,1011993604
279549916,1009103943,guarantees,1008393907
279549918,1009490223,guarantees,1011023491
279549920,1008727676,guarantees,1011427685
279549921,1010683864,guarantees,1003116348
279549922,1011296902,guarantees,1012109696
279549923,1010815449,guarantees,1004372472
279549925,1008496429,guarantees,1002767109
279549927,1006717902,guarantees,1004698992
279549929,1010734376,guarantees,1003524159
279549932,1009883328,guarantees,1005734671
279549934,1010926249,guarantees,1011089627
279549936,1009045482,guarantees,1000977252
279549937,1010766083,guarantees,1012411132
279549938,1010754602,guarantees,1010787351
279549939,1008301642,guarantees,1006021696
279549940,1009045482,guarantees,1012789230
279549941,1010766229,guarantees,1011627103
279549942,1011528083,guarantees,1011183279
279549943,1010932603,guarantees,1011833082
279549944,1011006883,guarantees,1010752412
279549947,1011380455,guarantees,1012560027
279549948,1010770765,guarantees,1011163262
279549950,1010290869,guarantees,1011471302
279549954,1011005569,guarantees,1010977063
279549955,1011023108,guarantees,1003001162
279549957,1011086352,guarantees,1011671950
279549958,1011292825,guarantees,1011292825
279549963,1011336397,guarantees,1012046189
279549967,1011567240,guarantees,1011974472
279549968,1011565894,guarantees,1011579317
279549969,1010985148,guarantees,1010367718
279549970,1011142558,guarantees,1011540602
279549971,1011007004,guarantees,1012456332
279549972,1011067710,guarantees,1012873074
279549974,1010931942,guarantees,1011471456
279549975,1011374529,guarantees,1011374529
279549978,1011520528,guarantees,1012746964
279549979,1011763311,guarantees,1012097095
279549980,1011266733,guarantees,1005366887
279549981,1011411971,guarantees,1011313895
279549982,1011387543,guarantees,1011001995
279549984,1011744022,guarantees,1012422258
279549986,1011824182,guarantees,1011833667
279549988,1011222429,guarantees,1011255842
279549989,1011349164,guarantees,1012234676
279549990,1011696278,guarantees,1006554874
279549991,1011104715,guarantees,1011722529
279549993,1011864050,guarantees,1011187240
279549994,1011504257,guarantees,1011578733
279549996,1011480763,guarantees,1011480763
279549998,1011468145,guarantees,1008446812
279549999,1011844595,guarantees,1012119159
279550000,1011449448,guarantees,1012120988
279550001,1011528083,guarantees,1010770379
279550002,1011465980,guarantees,1012803026
279550003,1011864050,guarantees,1012256193
279550004,1011930573,guarantees,1012449419
279550005,1011567240,guarantees,1011930901
279550007,1011292279,guarantees,1011292279
279550008,1011433440,guarantees,1011432779
279550009,1011486698,guarantees,1011486698
279550010,1011644437,guarantees,1012166657
279550012,1011770431,guarantees,1012335918
279550015,1011948299,guarantees,1011943075
279550016,1011989620,guarantees,1012030359
279550017,1011718990,guarantees,1011805239
279550019,1011864050,guarantees,1011934251
279550020,1011956275,guarantees,1012407457
279550021,1011970816,guarantees,1012005259
279550023,1011770431,guarantees,1012139701
279550024,1011541944,guarantees,1011541944
279550026,1011737509,guarantees,1011892251
279550027,1011808070,guarantees,1002568324
279550028,1011722433,guarantees,1011722433
279550029,1011749761,guarantees,1012434182
279550031,1010856230,guarantees,1011231759
279550032,1012010678,guarantees,1011152672
279550034,1011991476,guarantees,1002872351
279550036,1012036337,guarantees,1012038286
279550037,1011787224,guarantees,1011489369
279550038,1011972688,guarantees,1010822312
279550039,1012041355,guarantees,1011471571
279550040,1011830805,guarantees,1011907425
279550041,1011749761,guarantees,1011755152
279550042,1011814292,guarantees,1012746964
279550047,1012135298,guarantees,1009691209
279550050,1011971313,guarantees,1011580160
279550052,1011923433,guarantees,1011953904
279550054,1012169513,guarantees,1012017634
279550056,1011824182,guarantees,1011824843
279550057,1011005569,guarantees,1010752368
279550058,1011206654,guarantees,1011735057
279550061,1011927644,guarantees,1011877165
279550062,1011981953,guarantees,1011904634
279550064,1012125077,guarantees,1011755755
279550065,1011981953,guarantees,1012157166
279550068,1012236213,guarantees,1002740659
279550071,1010867008,guarantees,1012360280
279550072,1011971313,guarantees,1011962760
279550073,1012006298,guarantees,1011447778
279550074,1011981974,guarantees,1011998148
279550075,1011420415,guarantees,1008044718
279550076,1011303117,guarantees,1011682691
279550077,1011449448,guarantees,1011762618
279550078,1011408465,guarantees,1011909807
279550079,1012303200,guarantees,1010924601
279550080,1012017695,guarantees,1011299895
279550081,1012121711,guarantees,1012107448
279550084,1012314812,guarantees,1011537677
279550086,1012381864,guarantees,1012388163
279550088,1011024572,guarantees,1011374900
279550089,1011265584,guarantees,1011266875
279550091,1012018237,guarantees,1012083970
279550092,1011999639,guarantees,1011999639
279550093,1012051896,guarantees,1011390972
279550094,1012386657,guarantees,1012387030
279550097,1012097895,guarantees,1012400922
279550099,1012355613,guarantees,1011914148
279550100,1011495611,guarantees,1011495611
279550103,1011348202,guarantees,1011348202
279550105,1011588109,guarantees,1011536450
279550106,1011763311,guarantees,1002871589
279550108,1012433362,guarantees,1011987878
279550109,1012175481,guarantees,1011852173
279550110,1012140891,guarantees,1010894613
279550112,1012349746,guarantees,1012350872
279550113,1012125077,guarantees,1011895995
279550114,1012444466,guarantees,1012677486
279550115,1011675230,guarantees,1011970298
279550117,1012489851,guarantees,1012419628
279550120,1011750320,guarantees,1011867595
279550122,1012308915,guarantees,1008013264
279550123,1012369930,guarantees,1011857778
279550127,1011468711,guarantees,1011647920
279550128,1011595966,guarantees,1011895392
279550130,1011798451,guarantees,1011490103
279550133,1011647738,guarantees,1001380208
279550135,1012810921,guarantees,1012132046
279550140,1011763311,guarantees,1010292637
279550141,1012497642,guarantees,1003800614
279550144,1012450586,guarantees,1012730428
279550145,1011802139,guarantees,1012532541
279550146,1012802436,guarantees,1011977682
279550149,1011739352,guarantees,1012121775
279550150,1012866350,guarantees,1011697818
279550151,1012025329,guarantees,1004089089
279550152,1011762650,guarantees,1002416965
279550154,1012827989,guarantees,1012315460
279550155,1011841074,guarantees,1012407294
279550157,1011855254,guarantees,1012362327
279550159,1011971313,guarantees,1011666816
279550160,1012706708,guarantees,1011778210
279550161,1012389048,guarantees,1012388914
279550162,1011303117,guarantees,1011299051
279550164,1011906277,guarantees,1012227303
279550165,1011504257,guarantees,1011523064
279550167,1012206540,guarantees,1012367809
279550170,1012007972,guarantees,1011603680
279550172,1011989620,guarantees,1010975918
279550177,1011266303,guarantees,1011133455
279550180,1012437132,guarantees,1011618379
279550181,1011864050,guarantees,1011373754
279550183,1012084396,guarantees,1011612963
279550184,1012632136,guarantees,1011267411
279550186,1011832769,guarantees,1011183303
279550187,1011904638,guarantees,1011904638
279550188,1011971313,guarantees,1012383902
279550190,1012023417,guarantees,1011738542
279550198,1012735577,guarantees,1003633972
279550201,1012308915,guarantees,1012021607
279550202,1011970816,guarantees,1011944070
279550203,1012283514,guarantees,1011968961
279550204,1012330155,guarantees,1010971375
279550207,1012373003,guarantees,1012373003
279550210,1012511648,guarantees,1012223652
279550214,1011993920,guarantees,1011993920
279550216,1012129135,guarantees,1012129135
279550218,1012115602,guarantees,1012115602
279550219,1012442398,guarantees,1012015337
279550220,1012265692,guarantees,1011736322
279550221,1012129605,guarantees,1011080981
279550227,1012358173,guarantees,1002891847
279550228,1012025631,guarantees,1012017223
279550230,1012337997,guarantees,1012626769
279550231,1012142473,guarantees,1011771590
279550233,1012624662,guarantees,1011969420
279550235,1012314812,guarantees,1012229248
279550237,1012409333,guarantees,1012409333
279550240,1012023417,guarantees,1012012181
279550241,1012464723,guarantees,1011933918
279550242,1012426824,guarantees,1009581728
279550243,1012592957,guarantees,1006063503
279550244,1012314812,guarantees,1012604021
279550245,1012369530,guarantees,1012454207
279550246,1012429515,guarantees,1012429514
279550247,1012592060,guarantees,1011879773
279550249,1012877268,guarantees,1011902220
279550251,1012133276,guarantees,1011970298
279550252,1012717707,guarantees,1006509291
279550253,1012832473,guarantees,1012248524
279550255,1012497569,guarantees,1012179424
279550258,1011858078,guarantees,1012375341
279550259,1011919545,guarantees,1011604247
279550263,1012456909,guarantees,1012010901
279550264,1012572877,guarantees,1005708466
279550265,1012314812,guarantees,1012799805
279550266,1012381864,guarantees,1003954148
279550267,1012425213,guarantees,1010704858
279550268,1012505099,guarantees,1007269666
279550270,1012870239,guarantees,1011810804
279550271,1000624176,guarantees,1007345160
279550272,1002255583,guarantees,1010174246
279550273,1005247694,guarantees,1000761702
279550275,1010932603,guarantees,1010765918
279550277,1011433440,guarantees,1011475960
279550279,1011567240,guarantees,1011149787
279550280,1011735557,guarantees,1011735218
279550281,1011795375,guarantees,1005900460
279550283,1011869926,guarantees,1011869926
279550285,1011971313,guarantees,1011829048
279550287,1012314812,guarantees,1011820470
279550290,1012275639,guarantees,1012031647
279550291,1012488928,guarantees,1011753559
279550293,1012832473,guarantees,1011986837
279550294,1000708271,guarantees,1012154844
279550295,1002847519,guarantees,1011550145
279550296,1005453347,guarantees,1012354973
279550298,1009544311,guarantees,1010602213
279550299,1010838326,guarantees,1012874533
279550302,1011390325,guarantees,1011734837
279550305,1011710787,guarantees,1012271834
279550307,1011864321,guarantees,1012447045
279550308,1011924826,guarantees,1012466971
279550309,1011970816,guarantees,1011144218
279550311,1012109424,guarantees,1012109424
279550313,1012304174,guarantees,1011935273
279550314,1012353144,guarantees,1012682862
279550315,1012406811,guarantees,1012434107
279550319,1000708271,guarantees,1011068831
279550320,1002522089,guarantees,1002664226
279550323,1000924089,guarantees,1011391009
279550326,1004169700,guarantees,1006364480
279550327,1002931470,guarantees,1011842934
279550330,1001020365,guarantees,1011377331
279550331,1000602542,guarantees,1010830355
279550332,1003129590,guarantees,1011389355
279550334,1001649023,guarantees,1011454099
279550335,1006199769,guarantees,1011003740
279550336,1009278812,guarantees,1011879739
279550339,1009071434,guarantees,1000954252
279550341,1005734487,guarantees,1012360009
279550342,1000759447,guarantees,1007452257
279550343,1002931470,guarantees,1011888879
279550345,1001673963,guarantees,1011741983
279550347,1003092528,guarantees,1012374059
279550349,1001020365,guarantees,1011920840
279550350,1000796797,guarantees,1000796797
279550353,1010314015,guarantees,1011464590
279550354,1009485022,guarantees,1011487291
279550355,1010754740,guarantees,1010766236
279550357,1004512855,guarantees,1011068790
279550359,1005221714,guarantees,1011304008
279550360,1006291752,guarantees,1012746964
279550363,1006156822,guarantees,1012755340
279550364,1005522459,guarantees,1004479703
279550365,1008480252,guarantees,1008480252
279550366,1001681012,guarantees,1012418839
279550367,1003114640,guarantees,1010621337
279550370,1002847519,guarantees,1012125756
279550372,1004512855,guarantees,1011577657
279550373,1004807589,guarantees,1012777126
279550374,1003630458,guarantees,1012012299
279550375,1005296713,guarantees,1007313465
279550377,1008219132,guarantees,1008217354
279550379,1008593999,guarantees,1006128701
279550381,1007570660,guarantees,1003193156
279550386,1004681147,guarantees,1010979560
279550390,1010833097,guarantees,1000611194
279550392,1007222438,guarantees,1004699168
279550393,1011026662,guarantees,1006511870
279550394,1005729476,guarantees,1012103586
279550396,1007878936,guarantees,1011040340
279550397,1009921491,guarantees,1011251116
279550399,1011102888,guarantees,1012150905
279550400,1009886316,guarantees,1000655411
279550401,1008911799,guarantees,1011737515
279550402,1010900446,guarantees,1010973701
279550403,1011006883,guarantees,1012652554
279550404,1009883328,guarantees,1012277596
279550406,1010755978,guarantees,1010755978
279550407,1010932603,guarantees,1011532621
279550408,1007386484,guarantees,1012664590
279550410,1005705008,guarantees,1005705008
279550411,1008263632,guarantees,1011731257
279550413,1010833097,guarantees,1012743633
279550414,1011089627,guarantees,1011035115
279550415,1011323146,guarantees,1011910525
279550416,1010835618,guarantees,1010871297
279550418,1011069051,guarantees,1011069051
279550420,1009490223,guarantees,1012219620
279550421,1009710640,guarantees,1006382430
279550424,1009578174,guarantees,1007828938
279550425,1011453096,guarantees,1011837539
279550426,1010833097,guarantees,1011060186
279550427,1011007004,guarantees,1012653826
279550429,1011407619,guarantees,1011832105
279550433,1009324583,guarantees,1011032593
279550435,1010932603,guarantees,1010840471
279550438,1011151457,guarantees,1010984264
279550441,1011104715,guarantees,1012355178
279550445,1011266733,guarantees,1012866880
279550446,1011403766,guarantees,1011405339
279550448,1011131865,guarantees,1011214367
279550450,1011631440,guarantees,1012386080
279550452,1011070115,guarantees,1011825690
279550454,1011134009,guarantees,1012293293
279550457,1011277097,guarantees,1011599304
279550460,1011476332,guarantees,1012025871
279550461,1011734837,guarantees,1011377818
279550462,1011801937,guarantees,1012324839
279550465,1011325146,guarantees,1011325146
279550466,1011206272,guarantees,1011206272
279550467,1011399585,guarantees,1011766044
279550471,1011395918,guarantees,1012004390
279550473,1011588109,guarantees,1011892313
279550474,1011019452,guarantees,1011796803
279550476,1011838324,guarantees,1012824721
279550477,1011476332,guarantees,1012479188
279550478,1011538952,guarantees,1011849743
279550479,1011314907,guarantees,1010883648
279550481,1011433440,guarantees,1011840216
279550482,1011528083,guarantees,1011340942
279550483,1011895240,guarantees,1008496866
279550484,1011484631,guarantees,1012130557
279550485,1011433440,guarantees,1002388652
279550486,1011529165,guarantees,1011527282
279550487,1011892739,guarantees,1011280137
279550488,1011522393,guarantees,1012461745
279550489,1011766141,guarantees,1011335691
279550491,1011379425,guarantees,1009532515
279550492,1011427708,guarantees,1011364944
279550493,1011562408,guarantees,1011866279
279550494,1011702411,guarantees,1011161145
279550498,1011666981,guarantees,1011666981
279550499,1011982575,guarantees,1003341190
279550501,1011755708,guarantees,1011952899
279550502,1011933838,guarantees,1011902777
279550504,1011944863,guarantees,1011646284
279550506,1011750192,guarantees,1012389405
279550508,1011528083,guarantees,1012564925
279550509,1011665961,guarantees,1011523559
279550510,1011763311,guarantees,1011958074
279550512,1011720361,guarantees,1011720361
279550513,1011782122,guarantees,1011782122
279550515,1011991476,guarantees,1010388213
279550516,1011797150,guarantees,1012077311
279550517,1011877416,guarantees,1011878075
279550518,1012007972,guarantees,1006057028
279550519,1012015337,guarantees,1011661667
279550521,1011842216,guarantees,1010067575
279550523,1011787224,guarantees,1011515837
279550524,1011718389,guarantees,1011718389
279550525,1011781680,guarantees,1011445855
279550528,1010996798,guarantees,1011305470
279550529,1011026662,guarantees,1011724846
279550531,1011765039,guarantees,1011765039
279550533,1011938962,guarantees,1011201245
279550534,1012130561,guarantees,1011395764
279550535,1011868084,guarantees,1011998730
279550538,1011863151,guarantees,1001248575
279550539,1011806016,guarantees,1012742127
279550540,1011840726,guarantees,1012196408
279550541,1011163676,guarantees,1011163676
279550542,1008429544,guarantees,1006814658
279550545,1011955803,guarantees,1012409769
279550546,1012234787,guarantees,1012615210
279550551,1012333440,guarantees,1011776399
279550552,1012297287,guarantees,1012196154
279550556,1011989620,guarantees,1012071186
279550557,1011968300,guarantees,1012414341
279550559,1011484631,guarantees,1012026212
279550560,1011362641,guarantees,1011362641
279550566,1012140891,guarantees,1011676094
279550570,1011928031,guarantees,1011928031
279550573,1011548980,guarantees,1012791403
279550578,1012424089,guarantees,1012873982
279550580,1012021554,guarantees,1012871221
279550581,1012293678,guarantees,1012421103
279550583,1012408773,guarantees,1011457817
279550585,1012425213,guarantees,1007881862
279550586,1012499244,guarantees,1011785485
279550587,1011408465,guarantees,1012033923
279550589,1011722341,guarantees,1011701361
279550591,1012424560,guarantees,1011849023
279550594,1012206015,guarantees,1012147402
279550595,1012330040,guarantees,1012330040
279550598,1012524616,guarantees,1011225558
279550599,1011737509,guarantees,1012268550
279550601,1012538229,guarantees,1005767382
279550602,1012796374,guarantees,1012796374
279550603,1011739907,guarantees,1011738843
279550604,1011838324,guarantees,1003578241
279550606,1012314812,guarantees,1012595525
279550607,1012414926,guarantees,1011686059
279550610,1012640991,guarantees,1000219021
279550616,1011574944,guarantees,1012319654
279550617,1011740494,guarantees,1012119643
279550619,1012159944,guarantees,1006529609
279550623,1011737509,guarantees,1012096290
279550624,1012432326,guarantees,1003016616
279550625,1012705774,guarantees,1012733442
279550626,1012414926,guarantees,1011967871
279550628,1011754942,guarantees,1011022444
279550630,1012866018,guarantees,1011765293
279550631,1011896642,guarantees,1011896642
279550633,1012877869,guarantees,1012169688
279550634,1012044518,guarantees,1012044518
279550635,1011812340,guarantees,1011776518
279550638,1011870432,guarantees,1011184894
279550639,1011830805,guarantees,1011411033
279550641,1012590199,guarantees,1010980683
279550642,1012827989,guarantees,1011848626
279550644,1011390325,guarantees,1011734950
279550645,1011865046,guarantees,1011573808
279550646,1011943776,guarantees,1012266118
279550648,1012134333,guarantees,1011788877
279550649,1011909028,guarantees,1011718087
279550650,1011954303,guarantees,1011954303
279550653,1011967942,guarantees,1002699594
279550654,1012010678,guarantees,1011277875
279550655,1012036337,guarantees,1012035832
279550657,1011971313,guarantees,1011857287
279550660,1012421473,guarantees,1012553010
279550661,1012473937,guarantees,1012482221
279550663,1012499244,guarantees,1012056187
279550665,1012015283,guarantees,1005474210
279550667,1012726512,guarantees,1012719186
279550672,1011896642,guarantees,1012082880
279550673,1012296573,guarantees,1012001756
279550674,1012355155,guarantees,1012355413
279550676,1011858078,guarantees,1012375310
279550680,1012030265,guarantees,1011613286
279550681,1012125077,guarantees,1011768451
279550684,1012332713,guarantees,1011789352
279550686,1012658916,guarantees,1011922484
279550687,1012866896,guarantees,1007674718
279550688,1012147640,guarantees,1011910248
279550691,1011982575,guarantees,1005319436
279550695,1012036337,guarantees,1012036679
279550698,1012314812,guarantees,1004169700
279550703,1012192014,guarantees,1012049987
279550710,1012500566,guarantees,1012500566
279550711,1012758450,guarantees,1012694795
279550717,1012529921,guarantees,1012638996
279550718,1012724237,guarantees,1003921224
279550719,1012355413,guarantees,1012355018
279550721,1012424113,guarantees,1002907776
279550722,1012460648,guarantees,1011733541
279550723,1012633321,guarantees,1011084991
279550725,1012872172,guarantees,1004894628
279550730,1012577141,guarantees,1012555830
279550735,1012495334,guarantees,1011333717
279550736,1012671001,guarantees,1009492181
279550738,1012742127,guarantees,1012612238
279550740,1012148442,guarantees,1012664344
279550746,1012495927,guarantees,1007997392
279550749,1012767670,guarantees,1011346080
279550750,1012409306,guarantees,1012406980
279550751,1012433362,guarantees,1011780374
279550752,1012592957,guarantees,1012390019
279550753,1012796671,guarantees,1011031051
279550754,1001201097,guarantees,1003278628
279550755,1003753129,guarantees,1003753129
279550758,1010974170,guarantees,1012022418
279550760,1011390320,guarantees,1011735322
279550765,1011863151,guarantees,1012391040
279550766,1011924826,guarantees,1011881095
279550768,1012052603,guarantees,1011391107
279550769,1012147253,guarantees,1009578153
279550773,1012435521,guarantees,1012026418
279550774,1012592957,guarantees,1006694329
279550777,1004236766,guarantees,1011979637
279550778,1006512195,guarantees,1012785760
279550779,1009045482,guarantees,1012691835
279550780,1010758045,guarantees,1011549132
279550781,1010932465,guarantees,1010834574
279550782,1011107381,guarantees,1012159949
279550783,1011299092,guarantees,1011299092
279550787,1011758735,guarantees,1012133850
279550788,1011830805,guarantees,1012153368
279550789,1011895799,guarantees,1011896119
279550791,1011988238,guarantees,1012759176
279550792,1012044798,guarantees,1011361945
279550793,1012145256,guarantees,1012145256
279550794,1012282278,guarantees,1011458985
279550800,1012870139,guarantees,1002785791
279550802,1002486945,guarantees,1011436977
279550804,1001087052,guarantees,1011549296
279550805,1000463258,guarantees,1009247711
279550806,1003631665,guarantees,1001773806
279550809,1002928297,guarantees,1009669688
279550810,1004376941,guarantees,1001846451
279550812,1000800543,guarantees,1012878784
279550814,1003080328,guarantees,1010820126
279550815,1001819402,guarantees,1012597934
279550816,1001649023,guarantees,1003232588
279550818,1009045482,guarantees,1012781853
279550821,1009045482,guarantees,1012829356
279550823,1005720325,guarantees,1012614173
279550824,1000658442,guarantees,1011998806
279550825,1002876060,guarantees,1010767637
279550826,1005877786,guarantees,1011459683
279550827,1001328436,guarantees,1012542252
279550829,1003078474,guarantees,1000994578
279550831,1000906074,guarantees,1006965590
279550832,1000786680,guarantees,1003154446
279550833,1002847519,guarantees,1011101320
279550835,1010310741,guarantees,1012254534
279550836,1009355254,guarantees,1012424089
279550837,1010753389,guarantees,1011896300
279550838,1010161080,guarantees,1011945812
279550840,1003129590,guarantees,1012618396
279550841,1005187589,guarantees,1004662878
279550842,1006193036,guarantees,1002275862
279550843,1005247694,guarantees,1005630696
279550844,1003157260,guarantees,1005445135
279550845,1006018618,guarantees,1006018618
279550847,1008313133,guarantees,1003502698
279550848,1001567792,guarantees,1012695912
279550849,1002985297,guarantees,1012413090
279550850,1004473090,guarantees,1010299654
279550851,1004440482,guarantees,1008671718
279550852,1002825621,guarantees,1011438962
279550853,1005151916,guarantees,1003306714
279550855,1004208862,guarantees,1012403125
279550856,1003630458,guarantees,1006587456
279550858,1009490223,guarantees,1012666248
279550859,1008016355,guarantees,1012096899
279550863,1007357730,guarantees,1011991771
279550864,1009886316,guarantees,1011875719
279550867,1006291752,guarantees,1005654711
279550868,1004645811,guarantees,1009689678
279550870,1006509001,guarantees,1004714488
279550872,1010807776,guarantees,1000587090
279550873,1011035146,guarantees,1012430053
279550875,1011019452,guarantees,1011832848
279550876,1005729476,guarantees,1001694265
279550877,1008089345,guarantees,1012199671
279550879,1009710640,guarantees,1004191015
279550881,1011080823,guarantees,1012229734
279550885,1011005569,guarantees,1012356645
279550886,1009609787,guarantees,1012246146
279550887,1011222429,guarantees,1012434686
279550888,1010754036,guarantees,1002779631
279550889,1010932603,guarantees,1010920136
279550890,1007158417,guarantees,1012502678
279550891,1011226721,guarantees,1011226721
279550892,1005700973,guarantees,1011994884
279550893,1008081830,guarantees,1012432452
279550894,1009490223,guarantees,1011428324
279550895,1010820851,guarantees,1012041856
279550896,1011081369,guarantees,1011081369
279550897,1011323146,guarantees,1010978300
279550901,1011306321,guarantees,1011776632
279550903,1009639153,guarantees,1010224427
279550904,1006612930,guarantees,1012071199
279550906,1009561646,guarantees,1012309776
279550907,1011449448,guarantees,1012409843
279550908,1010824013,guarantees,1010882249
279550909,1011006883,guarantees,1011005919
279550912,1011528083,guarantees,1011880019
279550915,1009045482,guarantees,1012822906
279550917,1010931898,guarantees,1011121142
279550922,1011149890,guarantees,1012559926
279550923,1011100031,guarantees,1011298952
279550924,1011306321,guarantees,1011440540
279550926,1011571967,guarantees,1011799844
279550931,1011479954,guarantees,1012595299
279550933,1011670128,guarantees,1011904749
279550936,1011102947,guarantees,1011831960
279550937,1011152828,guarantees,1012438028
279550938,1010900195,guarantees,1011046207
279550939,1011265584,guarantees,1012060933
279550943,1011734837,guarantees,1011199425
279550944,1011799052,guarantees,1012877104
279550947,1011192890,guarantees,1011602572
279550950,1011755708,guarantees,1011198622
279550951,1011294080,guarantees,1011885930
279550952,1011389413,guarantees,1012360193
279550953,1011271130,guarantees,1012470573
279550955,1011745579,guarantees,1011516760
279550958,1011471571,guarantees,1011906920
279550959,1011529857,guarantees,1012158384
279550960,1011313772,guarantees,1012435053
279550961,1011541842,guarantees,1012089474
279550962,1011412038,guarantees,1012067479
279550963,1011528083,guarantees,1010719450
279550964,1011888145,guarantees,1010709100
279550968,1011877535,guarantees,1012333900
279550970,1011758735,guarantees,1012397284
279550971,1011839129,guarantees,1011839129
279550972,1011376681,guarantees,1011324833
279550974,1011548960,guarantees,1011862744
279550975,1011694620,guarantees,1011694620
279550977,1011743001,guarantees,1000800324
279550978,1011402499,guarantees,1008796888
279550979,1011567240,guarantees,1011559622
279550981,1011972688,guarantees,1012372807
279550982,1011594533,guarantees,1011390500
279550984,1011933838,guarantees,1010991704
279550985,1011922728,guarantees,1011922728
279550990,1011528083,guarantees,1011705823
279550991,1011656697,guarantees,1011919116
279550992,1011755708,guarantees,1012393935
279550994,1011718990,guarantees,1012666668
279550995,1011780800,guarantees,1011750847
279550996,1010294933,guarantees,1011199370
279550997,1011989620,guarantees,1012141629
279550998,1011794482,guarantees,1012324890
279551000,1012004791,guarantees,1002928297
279551001,1012013481,guarantees,1012002456
279551004,1011994728,guarantees,1011994728
279551005,1011786260,guarantees,1011152759
279551006,1011841536,guarantees,1011891006
279551007,1011780805,guarantees,1011726777
279551010,1010984557,guarantees,1001892691
279551011,1011020283,guarantees,1012334947
279551012,1012098212,guarantees,1011432968
279551013,1011763311,guarantees,1003234158
279551014,1011847580,guarantees,1005866690
279551015,1011933838,guarantees,1006374728
279551016,1012126928,guarantees,1012126928
279551017,1011868084,guarantees,1011983865
279551018,1011937118,guarantees,1012054157
279551020,1011861706,guarantees,1012395402
279551021,1011800478,guarantees,1012139565
279551023,1011154595,guarantees,1011354138
279551024,1008299389,guarantees,1011740378
279551027,1011954119,guarantees,1011380498
279551028,1012234787,guarantees,1012498387
279551031,1012000980,guarantees,1012806944
279551032,1012289212,guarantees,1010957335
279551033,1012332713,guarantees,1012440258
279551035,1011870432,guarantees,1011871608
279551036,1009883328,guarantees,1011763228
279551037,1010945653,guarantees,1010959462
279551039,1011967942,guarantees,1002294844
279551040,1011345342,guarantees,1012494814
279551042,1011354038,guarantees,1011737299
279551043,1011345711,guarantees,1011273622
279551044,1012253442,guarantees,1012396454
279551045,1012314812,guarantees,1012878148
279551047,1011933838,guarantees,1012070176
279551048,1012130643,guarantees,1012728470
279551053,1011980467,guarantees,1011285032
279551058,1012010678,guarantees,1001645002
279551061,1012262691,guarantees,1011874132
279551062,1012017695,guarantees,1011687164
279551065,1012408754,guarantees,1012181275
279551068,1012498250,guarantees,1001700487
279551069,1011407339,guarantees,1007940063
279551070,1011529165,guarantees,1012069237
279551071,1011718990,guarantees,1012547422
279551072,1011812340,guarantees,1011779974
279551074,1012132046,guarantees,1012137370
279551077,1012328195,guarantees,1011355412
279551080,1012524353,guarantees,1012026723
279551081,1011730701,guarantees,1005284156
279551082,1012433362,guarantees,1012001981
279551084,1012286178,guarantees,1012518241
279551086,1012633321,guarantees,1002928608
279551089,1012411461,guarantees,1001392856
279551090,1011821569,guarantees,1011861755
279551093,1011739480,guarantees,1012116944
279551099,1011736080,guarantees,1012180261
279551105,1011839833,guarantees,1011839568
279551106,1012866018,guarantees,1011745749
279551108,1011669292,guarantees,1011700184
279551112,1011927040,guarantees,1011552533
279551113,1012314812,guarantees,1012279604
279551115,1011971313,guarantees,1011363558
279551118,1012332713,guarantees,1006268180
279551119,1012473272,guarantees,1012291535
279551122,1011812340,guarantees,1011761699
279551124,1011808070,guarantees,1004971036
279551128,1012587507,guarantees,1012489201
279551129,1012827989,guarantees,1001673193
279551131,1011389413,guarantees,1012203083
279551134,1011588109,guarantees,1011632689
279551135,1012125077,guarantees,1011809494
279551140,1011943475,guarantees,1011959713
279551143,1012433362,guarantees,1011760002
279551144,1012580178,guarantees,1012030976
279551146,1012876782,guarantees,1011842469
279551147,1011870432,guarantees,1011872320
279551150,1011787224,guarantees,1011253353
279551151,1011857595,guarantees,1012410870
279551152,1011956275,guarantees,1012396960
